Part ID,Item Name,Report Time,Lot Mean,Vendor Site,Lot No,Inspector,Equipment
PART-A01,Flatness,2025/01/14 06:00,0.1868,VendorTW,L054,ENG1,EQP-04
PART-A01,Flatness,2025/01/14 12:00,0.2081,VendorTW,L055,ENG3,EQP-03
PART-A01,Flatness,2025/01/14 18:00,0.1779,VendorTW,L056,ENG2,EQP-04
PART-A01,Flatness,2025/01/15 00:00,0.2048,VendorTW,L057,ENG3,EQP-02
PART-A01,Flatness,2025/01/15 06:00,0.1912,VendorTW,L058,ENG2,EQP-02
PART-A01,Flatness,2025/01/15 12:00,0.1946,VendorTW,L059,ENG2,EQP-03
PART-A01,Flatness,2025/01/15 18:00,0.1896,VendorTW,L060,ENG1,EQP-02
PART-A01,Flatness,2025/01/01 00:00,0.1975,VendorJP,L001,ENG1,EQP-04
PART-A01,Flatness,2025/01/01 06:00,0.1535,VendorJP,L002,ENG1,EQP-03
PART-A01,Flatness,2025/01/01 12:00,0.1931,VendorJP,L003,ENG2,EQP-04
PART-A01,Flatness,2025/01/01 18:00,0.2078,VendorJP,L004,ENG2,EQP-01
PART-A01,Flatness,2025/01/02 00:00,0.2144,VendorJP,L005,ENG2,EQP-04
PART-A01,Flatness,2025/01/02 06:00,0.1949,VendorJP,L006,ENG3,EQP-03
PART-A01,Flatness,2025/01/02 12:00,0.1984,VendorJP,L007,ENG3,EQP-03
PART-A01,Flatness,2025/01/02 18:00,0.2077,VendorJP,L008,ENG3,EQP-04
PART-A01,Flatness,2025/01/03 00:00,0.1996,VendorJP,L009,ENG2,EQP-03
PART-A01,Flatness,2025/01/03 06:00,0.1873,VendorJP,L010,ENG3,EQP-03
PART-A01,Flatness,2025/01/03 12:00,0.2313,VendorJP,L011,ENG3,EQP-04
PART-A01,Flatness,2025/01/03 18:00,0.1988,VendorJP,L012,ENG3,EQP-03
PART-A01,Flatness,2025/01/04 00:00,0.2055,VendorJP,L013,ENG1,EQP-04
PART-A01,Flatness,2025/01/04 06:00,0.1955,VendorJP,L014,ENG3,EQP-02
PART-A01,Flatness,2025/01/04 12:00,0.1837,VendorJP,L015,ENG2,EQP-03
PART-A01,Flatness,2025/01/04 18:00,0.2466,VendorJP,L016,ENG3,EQP-02
PART-A01,Flatness,2025/01/05 00:00,0.2025,VendorJP,L017,ENG1,EQP-02
PART-A01,Flatness,2025/01/05 06:00,0.2065,VendorJP,L018,ENG1,EQP-02
PART-A01,Flatness,2025/01/05 12:00,0.1619,VendorJP,L019,ENG2,EQP-04
PART-A01,Flatness,2025/01/05 18:00,0.253,VendorJP,L020,ENG1,EQP-03
PART-A01,Flatness,2025/01/06 00:00,0.1702,VendorJP,L021,ENG3,EQP-04
PART-A01,Flatness,2025/01/06 06:00,0.2258,VendorJP,L022,ENG3,EQP-02
PART-A01,Flatness,2025/01/06 12:00,0.1917,VendorJP,L023,ENG2,EQP-02
PART-A01,Flatness,2025/01/06 18:00,0.2491,VendorJP,L024,ENG2,EQP-03
PART-A01,Flatness,2025/01/07 00:00,0.1883,VendorJP,L025,ENG1,EQP-01
PART-A01,Flatness,2025/01/07 06:00,0.1954,VendorJP,L026,ENG1,EQP-04
PART-A01,Flatness,2025/01/07 12:00,0.222,VendorJP,L027,ENG3,EQP-01
PART-A01,Flatness,2025/01/07 18:00,0.2247,VendorJP,L028,ENG3,EQP-03
PART-A01,Flatness,2025/01/08 00:00,0.1949,VendorJP,L029,ENG2,EQP-02
PART-A01,Flatness,2025/01/08 06:00,0.2143,VendorJP,L030,ENG3,EQP-01
PART-A01,Flatness,2025/01/08 12:00,0.2009,VendorJP,L031,ENG2,EQP-01
PART-A01,Flatness,2025/01/08 18:00,0.1662,VendorJP,L032,ENG3,EQP-04
PART-A01,Flatness,2025/01/09 00:00,0.2005,VendorJP,L033,ENG1,EQP-02
PART-A01,Flatness,2025/01/09 06:00,0.2126,VendorJP,L034,ENG2,EQP-03
PART-A01,Flatness,2025/01/09 12:00,0.1919,VendorJP,L035,ENG2,EQP-03
PART-A01,Flatness,2025/01/09 18:00,0.234,VendorJP,L036,ENG3,EQP-02
PART-A01,Flatness,2025/01/10 00:00,0.2175,VendorJP,L037,ENG3,EQP-02
PART-A01,Flatness,2025/01/10 06:00,0.2201,VendorJP,L038,ENG3,EQP-02
PART-A01,Flatness,2025/01/10 12:00,0.223,VendorJP,L039,ENG2,EQP-04
PART-A01,Flatness,2025/01/10 18:00,0.1749,VendorJP,L040,ENG3,EQP-03
PART-A01,Flatness,2025/01/11 00:00,0.1911,VendorJP,L041,ENG2,EQP-03
PART-A01,Flatness,2025/01/11 06:00,0.2139,VendorJP,L042,ENG3,EQP-01
PART-A01,Flatness,2025/01/11 12:00,0.1881,VendorJP,L043,ENG2,EQP-01
PART-A01,Flatness,2025/01/11 18:00,0.2312,VendorJP,L044,ENG2,EQP-01
PART-A01,Flatness,2025/01/12 00:00,0.1828,VendorJP,L045,ENG1,EQP-04
PART-A01,Flatness,2025/01/12 06:00,0.1992,VendorJP,L046,ENG2,EQP-02
PART-A01,Flatness,2025/01/12 12:00,0.1942,VendorJP,L047,ENG3,EQP-04
PART-A01,Flatness,2025/01/12 18:00,0.2034,VendorJP,L048,ENG2,EQP-01
PART-A01,Flatness,2025/01/13 00:00,0.2099,VendorJP,L049,ENG2,EQP-04
PART-A01,Flatness,2025/01/13 06:00,0.196,VendorJP,L050,ENG1,EQP-01
PART-A01,Flatness,2025/01/13 12:00,0.1807,VendorJP,L051,ENG2,EQP-01
PART-A01,Flatness,2025/01/13 18:00,0.2287,VendorJP,L052,ENG1,EQP-01
PART-A01,Flatness,2025/01/14 00:00,0.2124,VendorJP,L053,ENG2,EQP-04
PART-A01,Flatness,2025/01/14 06:00,0.2257,VendorJP,L054,ENG1,EQP-04
PART-A01,Flatness,2025/01/14 12:00,0.1993,VendorJP,L055,ENG1,EQP-01
PART-A01,Flatness,2025/01/14 18:00,0.203,VendorJP,L056,ENG1,EQP-01
PART-A01,Flatness,2025/01/15 00:00,0.155,VendorJP,L057,ENG2,EQP-04
PART-A01,Flatness,2025/01/15 06:00,0.1439,VendorJP,L058,ENG2,EQP-02
PART-A01,Flatness,2025/01/15 12:00,0.2226,VendorJP,L059,ENG3,EQP-01
PART-A01,Flatness,2025/01/15 18:00,0.1749,VendorJP,L060,ENG2,EQP-01
PART-A01,Flatness,2025/01/01 00:00,0.1819,VendorKR,L001,ENG1,EQP-01
PART-A01,Flatness,2025/01/01 06:00,0.2268,VendorKR,L002,ENG2,EQP-01
PART-A01,Flatness,2025/01/01 12:00,0.2432,VendorKR,L003,ENG3,EQP-03
PART-A01,Flatness,2025/01/01 18:00,0.2103,VendorKR,L004,ENG2,EQP-01
PART-A01,Flatness,2025/01/02 00:00,0.2037,VendorKR,L005,ENG3,EQP-02
PART-A01,Flatness,2025/01/02 06:00,0.1992,VendorKR,L006,ENG2,EQP-03
PART-A01,Flatness,2025/01/02 12:00,0.1997,VendorKR,L007,ENG2,EQP-03
PART-A01,Flatness,2025/01/02 18:00,0.2182,VendorKR,L008,ENG2,EQP-04
PART-A01,Flatness,2025/01/03 00:00,0.2043,VendorKR,L009,ENG2,EQP-02
PART-A01,Flatness,2025/01/03 06:00,0.1884,VendorKR,L010,ENG3,EQP-01
PART-A01,Flatness,2025/01/03 12:00,0.2409,VendorKR,L011,ENG1,EQP-04
PART-A01,Flatness,2025/01/03 18:00,0.2149,VendorKR,L012,ENG1,EQP-04
PART-A01,Flatness,2025/01/04 00:00,0.1998,VendorKR,L013,ENG1,EQP-04
PART-A01,Flatness,2025/01/04 06:00,0.2105,VendorKR,L014,ENG1,EQP-02
PART-A01,Flatness,2025/01/04 12:00,0.22,VendorKR,L015,ENG3,EQP-04
PART-A01,Flatness,2025/01/04 18:00,0.1971,VendorKR,L016,ENG2,EQP-01
PART-A01,Flatness,2025/01/05 00:00,0.2053,VendorKR,L017,ENG2,EQP-03
PART-A01,Flatness,2025/01/05 06:00,0.231,VendorKR,L018,ENG2,EQP-02
PART-A01,Flatness,2025/01/05 12:00,0.1797,VendorKR,L019,ENG2,EQP-03
PART-A01,Flatness,2025/01/05 18:00,0.2289,VendorKR,L020,ENG3,EQP-01
PART-A01,Flatness,2025/01/06 00:00,0.1964,VendorKR,L021,ENG1,EQP-04
PART-A01,Flatness,2025/01/06 06:00,0.214,VendorKR,L022,ENG3,EQP-04
PART-A01,Flatness,2025/01/06 12:00,0.2541,VendorKR,L023,ENG1,EQP-03
PART-A01,Flatness,2025/01/06 18:00,0.2009,VendorKR,L024,ENG3,EQP-01
PART-A01,Flatness,2025/01/07 00:00,0.2095,VendorKR,L025,ENG2,EQP-03
PART-A01,Flatness,2025/01/07 06:00,0.1789,VendorKR,L026,ENG3,EQP-02
PART-A01,Flatness,2025/01/07 12:00,0.2081,VendorKR,L027,ENG3,EQP-03
PART-A01,Flatness,2025/01/07 18:00,0.2059,VendorKR,L028,ENG3,EQP-02
PART-A01,Flatness,2025/01/08 00:00,0.189,VendorKR,L029,ENG3,EQP-01
PART-A01,Flatness,2025/01/08 06:00,0.1967,VendorKR,L030,ENG1,EQP-02
PART-A01,Flatness,2025/01/08 12:00,0.1943,VendorKR,L031,ENG1,EQP-02
PART-A01,Flatness,2025/01/08 18:00,0.23,VendorKR,L032,ENG3,EQP-02
PART-A01,Flatness,2025/01/09 00:00,0.1997,VendorKR,L033,ENG2,EQP-02
PART-A01,Flatness,2025/01/09 06:00,0.1573,VendorKR,L034,ENG1,EQP-03
PART-A01,Flatness,2025/01/09 12:00,0.2179,VendorKR,L035,ENG1,EQP-04
PART-A01,Flatness,2025/01/09 18:00,0.2134,VendorKR,L036,ENG1,EQP-03
PART-A01,Flatness,2025/01/10 00:00,0.2027,VendorKR,L037,ENG1,EQP-02
PART-A01,Flatness,2025/01/10 06:00,0.2121,VendorKR,L038,ENG2,EQP-01
PART-A01,Flatness,2025/01/10 12:00,0.2302,VendorKR,L039,ENG3,EQP-03
PART-A01,Flatness,2025/01/10 18:00,0.2134,VendorKR,L040,ENG2,EQP-01
PART-A01,Flatness,2025/01/11 00:00,0.2401,VendorKR,L041,ENG2,EQP-03
PART-A01,Flatness,2025/01/11 06:00,0.198,VendorKR,L042,ENG3,EQP-03
PART-A01,Flatness,2025/01/11 12:00,0.1814,VendorKR,L043,ENG1,EQP-03
PART-A01,Flatness,2025/01/11 18:00,0.1947,VendorKR,L044,ENG3,EQP-01
PART-A01,Flatness,2025/01/12 00:00,0.1856,VendorKR,L045,ENG3,EQP-01
PART-A01,Flatness,2025/01/12 06:00,0.2439,VendorKR,L046,ENG1,EQP-01
PART-A01,Flatness,2025/01/12 12:00,0.2308,VendorKR,L047,ENG2,EQP-01
PART-A01,Flatness,2025/01/12 18:00,0.2009,VendorKR,L048,ENG3,EQP-04
PART-A01,Flatness,2025/01/13 00:00,0.2202,VendorKR,L049,ENG2,EQP-02
PART-A01,Flatness,2025/01/13 06:00,0.2056,VendorKR,L050,ENG1,EQP-04
PART-A01,Flatness,2025/01/13 12:00,0.2241,VendorKR,L051,ENG1,EQP-04
PART-A01,Flatness,2025/01/13 18:00,0.2023,VendorKR,L052,ENG1,EQP-01
PART-A01,Flatness,2025/01/14 00:00,0.21,VendorKR,L053,ENG1,EQP-04
PART-A01,Flatness,2025/01/14 06:00,0.1906,VendorKR,L054,ENG1,EQP-02
PART-A01,Flatness,2025/01/14 12:00,0.2284,VendorKR,L055,ENG1,EQP-04
PART-A01,Flatness,2025/01/14 18:00,0.26,VendorKR,L056,ENG2,EQP-03
PART-A01,Flatness,2025/01/15 00:00,0.2223,VendorKR,L057,ENG3,EQP-01
PART-A01,Flatness,2025/01/15 06:00,0.1995,VendorKR,L058,ENG1,EQP-03
PART-A01,Flatness,2025/01/15 12:00,0.2044,VendorKR,L059,ENG1,EQP-03
PART-A01,Flatness,2025/01/15 18:00,0.2061,VendorKR,L060,ENG2,EQP-02
PART-A02,Thickness,2025/01/01 00:00,115.8816,VendorTW,L001,ENG1,EQP-03
PART-A02,Thickness,2025/01/01 06:00,119.2142,VendorTW,L002,ENG1,EQP-04
PART-A02,Thickness,2025/01/01 12:00,116.5032,VendorTW,L003,ENG2,EQP-02
PART-A02,Thickness,2025/01/01 18:00,117.4911,VendorTW,L004,ENG3,EQP-04
PART-A02,Thickness,2025/01/02 00:00,119.8354,VendorTW,L005,ENG1,EQP-02
PART-A02,Thickness,2025/01/02 06:00,118.4467,VendorTW,L006,ENG1,EQP-01
PART-A02,Thickness,2025/01/02 12:00,119.5842,VendorTW,L007,ENG1,EQP-03
PART-A02,Thickness,2025/01/02 18:00,118.1878,VendorTW,L008,ENG3,EQP-04
PART-A02,Thickness,2025/01/03 00:00,115.094,VendorTW,L009,ENG3,EQP-03
PART-A02,Thickness,2025/01/03 06:00,126.1611,VendorTW,L010,ENG1,EQP-04
PART-A02,Thickness,2025/01/03 12:00,119.335,VendorTW,L011,ENG3,EQP-04
PART-A02,Thickness,2025/01/03 18:00,116.9408,VendorTW,L012,ENG3,EQP-03
PART-A02,Thickness,2025/01/04 00:00,114.88,VendorTW,L013,ENG1,EQP-01
PART-A02,Thickness,2025/01/04 06:00,116.8535,VendorTW,L014,ENG1,EQP-02
PART-A02,Thickness,2025/01/04 12:00,120.6777,VendorTW,L015,ENG1,EQP-02
PART-A02,Thickness,2025/01/04 18:00,123.8458,VendorTW,L016,ENG1,EQP-01
PART-A02,Thickness,2025/01/05 00:00,119.7875,VendorTW,L017,ENG1,EQP-03
PART-A02,Thickness,2025/01/05 06:00,114.8168,VendorTW,L018,ENG1,EQP-01
PART-A02,Thickness,2025/01/05 12:00,116.0847,VendorTW,L019,ENG2,EQP-04
PART-A02,Thickness,2025/01/05 18:00,116.8433,VendorTW,L020,ENG3,EQP-01
PART-A02,Thickness,2025/01/06 00:00,117.0531,VendorTW,L021,ENG3,EQP-03
PART-A02,Thickness,2025/01/06 06:00,119.8564,VendorTW,L022,ENG3,EQP-01
PART-A02,Thickness,2025/01/06 12:00,116.9651,VendorTW,L023,ENG1,EQP-03
PART-A02,Thickness,2025/01/06 18:00,119.6772,VendorTW,L024,ENG1,EQP-03
PART-A02,Thickness,2025/01/07 00:00,119.2947,VendorTW,L025,ENG2,EQP-03
PART-A02,Thickness,2025/01/07 06:00,120.221,VendorTW,L026,ENG1,EQP-02
PART-A02,Thickness,2025/01/07 12:00,118.0494,VendorTW,L027,ENG2,EQP-02
PART-A02,Thickness,2025/01/07 18:00,124.5377,VendorTW,L028,ENG1,EQP-04
PART-A02,Thickness,2025/01/08 00:00,120.3001,VendorTW,L029,ENG2,EQP-04
PART-A02,Thickness,2025/01/08 06:00,122.5538,VendorTW,L030,ENG1,EQP-01
PART-A02,Thickness,2025/01/08 12:00,118.6918,VendorTW,L031,ENG2,EQP-01
PART-A02,Thickness,2025/01/08 18:00,122.6628,VendorTW,L032,ENG1,EQP-04
PART-A02,Thickness,2025/01/09 00:00,115.6237,VendorTW,L033,ENG2,EQP-04
PART-A02,Thickness,2025/01/09 06:00,117.8254,VendorTW,L034,ENG3,EQP-02
PART-A02,Thickness,2025/01/09 12:00,118.0286,VendorTW,L035,ENG3,EQP-02
PART-A02,Thickness,2025/01/09 18:00,120.3752,VendorTW,L036,ENG1,EQP-03
PART-A02,Thickness,2025/01/10 00:00,119.4183,VendorTW,L037,ENG1,EQP-04
PART-A02,Thickness,2025/01/10 06:00,122.1535,VendorTW,L038,ENG3,EQP-01
PART-A02,Thickness,2025/01/10 12:00,118.3615,VendorTW,L039,ENG1,EQP-03
PART-A02,Thickness,2025/01/10 18:00,120.8284,VendorTW,L040,ENG2,EQP-03
PART-A02,Thickness,2025/01/11 00:00,119.9109,VendorTW,L041,ENG1,EQP-04
PART-A02,Thickness,2025/01/11 06:00,113.1521,VendorTW,L042,ENG2,EQP-04
PART-A02,Thickness,2025/01/11 12:00,114.4669,VendorTW,L043,ENG3,EQP-04
PART-A02,Thickness,2025/01/11 18:00,117.2182,VendorTW,L044,ENG1,EQP-04
PART-A02,Thickness,2025/01/12 00:00,116.8703,VendorTW,L045,ENG1,EQP-02
PART-A02,Thickness,2025/01/12 06:00,118.8877,VendorTW,L046,ENG3,EQP-04
PART-A02,Thickness,2025/01/12 12:00,118.791,VendorTW,L047,ENG2,EQP-02
PART-A02,Thickness,2025/01/12 18:00,119.6419,VendorTW,L048,ENG2,EQP-02
PART-A02,Thickness,2025/01/13 00:00,116.5568,VendorTW,L049,ENG3,EQP-03
PART-A02,Thickness,2025/01/13 06:00,114.0183,VendorTW,L050,ENG1,EQP-03
PART-A02,Thickness,2025/01/13 12:00,115.6641,VendorTW,L051,ENG3,EQP-01
PART-A02,Thickness,2025/01/13 18:00,114.3108,VendorTW,L052,ENG2,EQP-04
PART-A02,Thickness,2025/01/14 00:00,119.4853,VendorTW,L053,ENG3,EQP-03
PART-A02,Thickness,2025/01/14 06:00,120.2015,VendorTW,L054,ENG1,EQP-03
PART-A02,Thickness,2025/01/14 12:00,120.4085,VendorTW,L055,ENG2,EQP-03
PART-A02,Thickness,2025/01/14 18:00,120.5453,VendorTW,L056,ENG2,EQP-04
PART-A02,Thickness,2025/01/15 00:00,120.1451,VendorTW,L057,ENG2,EQP-02
PART-A02,Thickness,2025/01/15 06:00,119.9346,VendorTW,L058,ENG2,EQP-01
PART-A02,Thickness,2025/01/15 12:00,119.3271,VendorTW,L059,ENG1,EQP-03
PART-A02,Thickness,2025/01/15 18:00,117.8775,VendorTW,L060,ENG3,EQP-03
PART-A02,Thickness,2025/01/01 00:00,120.5207,VendorJP,L001,ENG2,EQP-04
PART-A02,Thickness,2025/01/01 06:00,121.3476,VendorJP,L002,ENG3,EQP-02
PART-A02,Thickness,2025/01/01 12:00,121.118,VendorJP,L003,ENG1,EQP-04
PART-A02,Thickness,2025/01/01 18:00,120.658,VendorJP,L004,ENG3,EQP-01
PART-A02,Thickness,2025/01/02 00:00,119.7724,VendorJP,L005,ENG2,EQP-01
PART-A02,Thickness,2025/01/02 06:00,124.9082,VendorJP,L006,ENG2,EQP-03
PART-A02,Thickness,2025/01/02 12:00,118.101,VendorJP,L007,ENG3,EQP-03
PART-A02,Thickness,2025/01/02 18:00,123.3743,VendorJP,L008,ENG3,EQP-02
PART-A02,Thickness,2025/01/03 00:00,119.8179,VendorJP,L009,ENG2,EQP-01
PART-A02,Thickness,2025/01/03 06:00,121.4722,VendorJP,L010,ENG2,EQP-01
PART-A02,Thickness,2025/01/03 12:00,117.7336,VendorJP,L011,ENG1,EQP-03
PART-A02,Thickness,2025/01/03 18:00,125.1346,VendorJP,L012,ENG2,EQP-02
PART-A02,Thickness,2025/01/04 00:00,121.102,VendorJP,L013,ENG3,EQP-02
PART-A02,Thickness,2025/01/04 06:00,117.4207,VendorJP,L014,ENG2,EQP-04
PART-A02,Thickness,2025/01/04 12:00,122.76,VendorJP,L015,ENG2,EQP-03
PART-A02,Thickness,2025/01/04 18:00,121.7477,VendorJP,L016,ENG1,EQP-03
PART-A02,Thickness,2025/01/05 00:00,120.3843,VendorJP,L017,ENG3,EQP-04
PART-A02,Thickness,2025/01/05 06:00,121.6602,VendorJP,L018,ENG2,EQP-01
PART-A02,Thickness,2025/01/05 12:00,116.6835,VendorJP,L019,ENG2,EQP-04
PART-A02,Thickness,2025/01/05 18:00,117.8629,VendorJP,L020,ENG3,EQP-03
PART-A02,Thickness,2025/01/06 00:00,118.7216,VendorJP,L021,ENG2,EQP-01
PART-A02,Thickness,2025/01/06 06:00,121.5498,VendorJP,L022,ENG3,EQP-02
PART-A02,Thickness,2025/01/06 12:00,119.3677,VendorJP,L023,ENG2,EQP-01
PART-A02,Thickness,2025/01/06 18:00,119.3264,VendorJP,L024,ENG3,EQP-03
PART-A02,Thickness,2025/01/07 00:00,119.7001,VendorJP,L025,ENG3,EQP-02
PART-A02,Thickness,2025/01/07 06:00,122.6235,VendorJP,L026,ENG3,EQP-02
PART-A02,Thickness,2025/01/07 12:00,123.6907,VendorJP,L027,ENG2,EQP-02
PART-A02,Thickness,2025/01/07 18:00,121.2512,VendorJP,L028,ENG3,EQP-04
PART-A02,Thickness,2025/01/08 00:00,112.5223,VendorJP,L029,ENG1,EQP-01
PART-A02,Thickness,2025/01/08 06:00,119.8357,VendorJP,L030,ENG1,EQP-02
PART-A02,Thickness,2025/01/08 12:00,119.7243,VendorJP,L031,ENG3,EQP-03
PART-A02,Thickness,2025/01/08 18:00,121.7097,VendorJP,L032,ENG3,EQP-02
PART-A02,Thickness,2025/01/09 00:00,123.5424,VendorJP,L033,ENG1,EQP-01
PART-A02,Thickness,2025/01/09 06:00,119.1319,VendorJP,L034,ENG1,EQP-02
PART-A02,Thickness,2025/01/09 12:00,122.3466,VendorJP,L035,ENG2,EQP-04
PART-A02,Thickness,2025/01/09 18:00,120.6353,VendorJP,L036,ENG3,EQP-01
PART-A02,Thickness,2025/01/10 00:00,122.6965,VendorJP,L037,ENG2,EQP-02
PART-A02,Thickness,2025/01/10 06:00,118.9479,VendorJP,L038,ENG1,EQP-01
PART-A02,Thickness,2025/01/10 12:00,118.888,VendorJP,L039,ENG2,EQP-01
PART-A02,Thickness,2025/01/10 18:00,122.5496,VendorJP,L040,ENG1,EQP-04
PART-A02,Thickness,2025/01/11 00:00,119.3743,VendorJP,L041,ENG3,EQP-04
PART-A02,Thickness,2025/01/11 06:00,122.8844,VendorJP,L042,ENG1,EQP-01
PART-A02,Thickness,2025/01/11 12:00,122.7991,VendorJP,L043,ENG1,EQP-03
PART-A02,Thickness,2025/01/11 18:00,121.2012,VendorJP,L044,ENG1,EQP-02
PART-A02,Thickness,2025/01/12 00:00,114.4267,VendorJP,L045,ENG2,EQP-01
PART-A02,Thickness,2025/01/12 06:00,118.5281,VendorJP,L046,ENG3,EQP-03
PART-A02,Thickness,2025/01/12 12:00,116.8357,VendorJP,L047,ENG2,EQP-03
PART-A02,Thickness,2025/01/12 18:00,121.7504,VendorJP,L048,ENG3,EQP-02
PART-A02,Thickness,2025/01/13 00:00,124.9156,VendorJP,L049,ENG2,EQP-04
PART-A02,Thickness,2025/01/13 06:00,118.7731,VendorJP,L050,ENG2,EQP-01
PART-A02,Thickness,2025/01/13 12:00,115.6084,VendorJP,L051,ENG2,EQP-01
PART-A02,Thickness,2025/01/13 18:00,117.8097,VendorJP,L052,ENG2,EQP-02
PART-A02,Thickness,2025/01/14 00:00,123.0497,VendorJP,L053,ENG3,EQP-01
PART-A02,Thickness,2025/01/14 06:00,118.5809,VendorJP,L054,ENG3,EQP-01
PART-A02,Thickness,2025/01/14 12:00,119.3462,VendorJP,L055,ENG1,EQP-03
PART-A02,Thickness,2025/01/14 18:00,112.0511,VendorJP,L056,ENG3,EQP-02
PART-A02,Thickness,2025/01/15 00:00,116.1986,VendorJP,L057,ENG2,EQP-02
PART-A02,Thickness,2025/01/15 06:00,118.6556,VendorJP,L058,ENG2,EQP-01
PART-A02,Thickness,2025/01/15 12:00,118.8945,VendorJP,L059,ENG3,EQP-02
PART-A02,Thickness,2025/01/15 18:00,123.5336,VendorJP,L060,ENG2,EQP-02
PART-A02,Thickness,2025/01/01 00:00,120.2699,VendorKR,L001,ENG3,EQP-04
PART-A02,Thickness,2025/01/01 06:00,121.0602,VendorKR,L002,ENG1,EQP-01
PART-A02,Thickness,2025/01/01 12:00,121.0905,VendorKR,L003,ENG3,EQP-03
PART-A02,Thickness,2025/01/01 18:00,123.3471,VendorKR,L004,ENG2,EQP-04
PART-A02,Thickness,2025/01/02 00:00,114.6196,VendorKR,L005,ENG2,EQP-04
PART-A02,Thickness,2025/01/02 06:00,119.9106,VendorKR,L006,ENG3,EQP-04
PART-A02,Thickness,2025/01/02 12:00,121.9448,VendorKR,L007,ENG1,EQP-02
PART-A02,Thickness,2025/01/02 18:00,122.2811,VendorKR,L008,ENG3,EQP-04
PART-A02,Thickness,2025/01/03 00:00,124.9213,VendorKR,L009,ENG2,EQP-04
PART-A02,Thickness,2025/01/03 06:00,118.9901,VendorKR,L010,ENG1,EQP-01
PART-A02,Thickness,2025/01/03 12:00,128.451,VendorKR,L011,ENG1,EQP-01
PART-A02,Thickness,2025/01/03 18:00,121.5748,VendorKR,L012,ENG1,EQP-01
PART-A02,Thickness,2025/01/04 00:00,121.6107,VendorKR,L013,ENG2,EQP-04
PART-A02,Thickness,2025/01/04 06:00,124.9239,VendorKR,L014,ENG2,EQP-04
PART-A02,Thickness,2025/01/04 12:00,119.9109,VendorKR,L015,ENG3,EQP-03
PART-A02,Thickness,2025/01/04 18:00,116.3368,VendorKR,L016,ENG1,EQP-03
PART-A02,Thickness,2025/01/05 00:00,120.552,VendorKR,L017,ENG3,EQP-01
PART-A02,Thickness,2025/01/05 06:00,123.2892,VendorKR,L018,ENG1,EQP-03
PART-A02,Thickness,2025/01/05 12:00,122.7027,VendorKR,L019,ENG1,EQP-03
PART-A02,Thickness,2025/01/05 18:00,122.347,VendorKR,L020,ENG3,EQP-03
PART-A02,Thickness,2025/01/06 00:00,119.578,VendorKR,L021,ENG1,EQP-02
PART-A02,Thickness,2025/01/06 06:00,124.1174,VendorKR,L022,ENG1,EQP-01
PART-A02,Thickness,2025/01/06 12:00,120.0046,VendorKR,L023,ENG1,EQP-04
PART-A02,Thickness,2025/01/06 18:00,122.1333,VendorKR,L024,ENG2,EQP-02
PART-A02,Thickness,2025/01/07 00:00,114.3726,VendorKR,L025,ENG1,EQP-01
PART-A02,Thickness,2025/01/07 06:00,119.1152,VendorKR,L026,ENG2,EQP-03
PART-A02,Thickness,2025/01/07 12:00,122.8435,VendorKR,L027,ENG3,EQP-02
PART-A02,Thickness,2025/01/07 18:00,120.2422,VendorKR,L028,ENG2,EQP-01
PART-A02,Thickness,2025/01/08 00:00,125.9801,VendorKR,L029,ENG3,EQP-04
PART-A02,Thickness,2025/01/08 06:00,120.0776,VendorKR,L030,ENG1,EQP-04
PART-A02,Thickness,2025/01/08 12:00,123.1817,VendorKR,L031,ENG1,EQP-02
PART-A02,Thickness,2025/01/08 18:00,126.7945,VendorKR,L032,ENG2,EQP-03
PART-A02,Thickness,2025/01/09 00:00,121.6657,VendorKR,L033,ENG2,EQP-01
PART-A02,Thickness,2025/01/09 06:00,121.8198,VendorKR,L034,ENG2,EQP-02
PART-A02,Thickness,2025/01/09 12:00,120.0735,VendorKR,L035,ENG3,EQP-01
PART-A02,Thickness,2025/01/09 18:00,122.142,VendorKR,L036,ENG1,EQP-04
PART-A02,Thickness,2025/01/10 00:00,121.5427,VendorKR,L037,ENG1,EQP-04
PART-A02,Thickness,2025/01/10 06:00,121.8533,VendorKR,L038,ENG2,EQP-01
PART-A02,Thickness,2025/01/10 12:00,120.0235,VendorKR,L039,ENG2,EQP-01
PART-A02,Thickness,2025/01/10 18:00,122.7195,VendorKR,L040,ENG2,EQP-01
PART-A02,Thickness,2025/01/11 00:00,122.7864,VendorKR,L041,ENG2,EQP-03
PART-A02,Thickness,2025/01/11 06:00,120.4941,VendorKR,L042,ENG3,EQP-02
PART-A02,Thickness,2025/01/11 12:00,120.9647,VendorKR,L043,ENG1,EQP-02
PART-A02,Thickness,2025/01/11 18:00,119.1441,VendorKR,L044,ENG2,EQP-01
PART-A02,Thickness,2025/01/12 00:00,115.9015,VendorKR,L045,ENG3,EQP-02
PART-A02,Thickness,2025/01/12 06:00,120.2699,VendorKR,L046,ENG3,EQP-02
PART-A02,Thickness,2025/01/12 12:00,122.4826,VendorKR,L047,ENG3,EQP-03
PART-A02,Thickness,2025/01/12 18:00,126.8873,VendorKR,L048,ENG2,EQP-04
PART-A02,Thickness,2025/01/13 00:00,127.2886,VendorKR,L049,ENG3,EQP-01
PART-A02,Thickness,2025/01/13 06:00,119.8598,VendorKR,L050,ENG2,EQP-03
